t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1684713782,3381,0.811915,0.000000,0.000000,0.000000,events/second
1684713812,3409,0.812780,0.000000,0.000000,0.000000,events/second
1684713842,3430,0.811978,0.000000,0.000000,0.000000,events/second
1684713872,3451,0.811188,0.000000,0.000000,0.000000,events/second
1684713902,3478,0.811807,0.000000,0.000000,0.000000,events/second
1684713932,3494,0.809869,0.000000,0.000000,0.000000,events/second
1684713962,3526,0.811641,0.000000,0.000000,0.000000,events/second
1684713992,3542,0.809730,0.000000,0.000000,0.000000,events/second
1684714022,3574,0.811477,0.000000,0.000000,0.000000,events/second
1684714052,3590,0.809594,0.000000,0.000000,0.000000,events/second
1684714082,3622,0.811321,0.000000,0.000000,0.000000,events/second
1684714112,3638,0.809463,0.000000,0.000000,0.000000,events/second
1684714142,3670,0.811167,0.000000,0.000000,0.000000,events/second
1684714172,3686,0.809334,0.000000,0.000000,0.000000,events/second
1684714202,3718,0.811016,0.000000,0.000000,0.000000,events/second
1684714232,3734,0.809208,0.000000,0.000000,0.000000,events/second
1684714262,3766,0.810868,0.000000,0.000000,0.000000,events/second
1684714292,3782,0.809086,0.000000,0.000000,0.000000,events/second
1684714322,3814,0.810727,0.000000,0.000000,0.000000,events/second
1684714352,3830,0.808969,0.000000,0.000000,0.000000,events/second
1684714382,3862,0.810588,0.000000,0.000000,0.000000,events/second
1684714412,3878,0.808852,0.000000,0.000000,0.000000,events/second
1684714442,3911,0.810661,0.000000,0.000000,0.000000,events/second
1684714472,3927,0.808944,0.000000,0.000000,0.000000,events/second
1684714502,3959,0.810526,0.000000,0.000000,0.000000,events/second
1684714532,3975,0.808832,0.000000,0.000000,0.000000,events/second
1684714562,4007,0.810394,0.000000,0.000000,0.000000,events/second
1684714592,4023,0.808722,0.000000,0.000000,0.000000,events/second
1684714622,4055,0.810266,0.000000,0.000000,0.000000,events/second
1684714652,4071,0.808613,0.000000,0.000000,0.000000,events/second
1684714682,4103,0.810140,0.000000,0.000000,0.000000,events/second
1684714712,4119,0.808508,0.000000,0.000000,0.000000,events/second
1684714742,4151,0.810017,0.000000,0.000000,0.000000,events/second
